ja	здесь в тридцатилетнем возрасте фотографировалась
am pilen halas nojma kilche alyp al	теперь готовый хлеб что приходит покупай
pozym chorge chorіnіp par   pіlіp alғam	сама езди… ездив узнала
krigorijdyng hyzy min kor polbassym min deje ol parzam paryp korerzer tіptіr	дочь григория я не смогу увидеть а вы когда я умру поедете посмотрите говорил
a ol kak raz nime pu holӌa syhchatsa anyng tuzer chirde muzіk hazyng polғan	а он как раз это когда по этому логу поднимаешься на месте спуска высокая берёза была
hyryh kun mozhet chuzerge no hyryh chyl daa chus polbas	сорок дней может плыть но сорок лет же не сможет плыть
am tіzeng aar-pejer chor polbincham	но теперь туда-сюда не могу ездить
a chir imeje charabas kіzіlerdіng palalary іdik imeje charabas churtaғlapchabys	а дети совершенно ни на что не годных людей также ни на что негодные живем
no ja gy tejem zakrywaju wso tejem ne znaju kto worowal	но я говорю сказала закрываю всё сказала не знаю кто воровал
a mynda wot minіng aalda ischem chto mynda nu taғlar arazynda kazanowka nіze i angӌyl chol mynda taғ eezіlerі	а вот я у себя слышала что здесь среди гор около казановки и анчыл чола хозяева гор…
anang tehnika polғanda pola-pola min pozym tehnikke kіr syhham	когда появилась техника я тоже начала учиться технике 
hysha kis salza ipchіler kongnekterіng tartynyngar tіzekterіng korіnche tіp babushkalar hyryzypchan molғan	если коротко надевали женщины платья подтяните колени видно бабушки ругали
a-a pazyn	а-а голову
a kstati ol inej paary tіp min pu inej is ol taғdy iskem	кстати об этой иней пары я вот что слышала
a   a hajdary	а куда
nik tutchathan kіzіler sÿt tamaғynang churtaӌabys pіs	люди коров держали молочными продуктами питались и жили мы
hada paryp kip-azah al pirebіs tіp choohtaabys ibzer ahchany pirbe	ну сейчас мол…
am klara anda hazyh polғan	и клара там живая была
pіr kunge pіr stakan charba	в день по одному стакану крупы
anang any attangoh chyyp anang holdang pіdi molotit polӌalar	потом это на лошадях собирали потом вручную собирали в снопы потом молотили
am na churtaazar ja	сейчас только стали жить да
іӌjem oreken ol wremade chiit polғan abam chaaғa parybyshan	мать-старушка моя в то время была молодая была отец ушел на войну
іdi le pirіbіschezіng	так только отдаешь
ja choғyllar	да нет их
postaryng ja	свой да
kiӌjeje a korgezіng kartochkalaryn	вчера ты видела его карточки
aga ja anda tіӌjeng polғannar	и в этом это так когда пойдёшь…
wot hazyh imes pol parybysham paza pіdi odinokaj churtaam	вот нездоровая стала я дальше так одинокая жила
soonang ol chon praj kazanow aalzar solynғan	после все эти люди переселились в казановку
nu aғyl pir tejem obazatelno tіpchem aғyl pir	ну принеси сказала обязательно говорю принеси
sapchahtar turғyzyp alғabys nimege hangaғalarғa	кадки поставили в это в телеги
min ol chonza praj chorgem	я к этому народу ко всем ходила
pіske nado olangaj pіstіng myndaғy choohtang literaturnyj nimes a olangaj choohtang mynda hajdi choohtaschabys іdi	нам надо простой нашей речью не литературной а простой речью как здесь разговариваем так
sut nime nymyrha imenі praj gosudarstwoғa tazyӌang molғabys	молоко яйца всё государству таскали
annang andar hajdar 	потом я не знаю куда пойдет куда поймет поступать
chus salkowaj ba	сто рублей вроде
hajdi kіzeje churtas kilіs parcha	как к человеку такая жизнь пришла
no sasha za attar tutcha	но саша-то коней держит
horyhcham aғaa	боюсь за него
ugu	ага
saғam wot tusta pіs churtabohchabys	в теперешнее время ведь живем
wot am any hadararғa ahchamang polyzaryn	вот ждать теперь  когда он деньгами поможет
kena tuғany kena ahchazyn tolep	гена его родственник гена деньги платил бы
e mantow polғan kіzіzі choh anyng alғan nikterіn	маньтов был без людей  его коров взял
pydyrahtaғy chony kilgen	бутрахтинский народ пришел
iptep uzi par min parғanӌoh uzi pirer tіpche	спокойно усн… до моего ухода уснёт говорит
no hynmincham 	да не люблю так
oj anang nan nanysta praj iptep kilіp alғabys	ой потом во время возвращения домой хорошо приехали
jescho amoh	ещё сейчас
uluғ abam mynyng alnynda min kіchiӌjekte pydyrahta churtaptyr	дед раньше когда я была маленькой в бутрахтах жил
charabady polyspady ja	не подошло не помогло да
a hajdi ham hamnap hamnapcha	а как шаман шаманит
anang na stadion іstіndegі kіzіler chugurіp minі oore tastapchalar	потом люди на стадионе прибежав меня вверх кидают
klubty sultrekow ananij aӌazy ime starik itken	клуб дядя султреков ананий с товарищами старик делал
poltyrlar tіgі chazyzar al paryp	увозили в поле и бросали
andaғ churtas polғan 	такая жизнь была
ynabin anyzy kolhozha kіrerge turazynang syғara surіbіstіrler	тот не захотел в колхоз входить его из дома выгнали
a wot pu chi myna pu ӌi	а вот это что вот эта 
pіr pyzaazyn ol alyp alғan pіr pyzaazyn min alyp alғam	одного телёнка он забрал одного телёнка я взяла
ol parғannang uluғlar іdok kop nime pіlіp alarғa tuza	к тому же и взрослым тоже многое узнать полезно
praj hajzy kyzlasca kozіbіsken hajzy hajdar chiit chon praj parғlabyshan	все – кто в кызлас переехал кто куда молодые все разъехались
ja medowoj spas parcha am	медовый спас идёт сейчас
ol tіgі hyzyl charnaa hajda ja	ага да там говорили
kistіmӌje ajlanybyshamda pu bachok ja pu bachoktang daa choon andaғ uzun hurt	когда я обернулась назад этот бачок да этого бачка даже больше такая длинная змея
porіktіg praj chiit ipchі poltyr okerek ipchі 	в шапке молодая красивая была
amoh kartochkazyn kozіt pirim me	сейчас карточку покажу
ol chylannyғdaғy usiftyng oolғy polar nіze	он чиланского иосифа сын наверное ведь
aga lenanyng – іkі tak alty zhenanyng – pіrdі chitі romanyng tak sigіs zhannanyng – us	ага у лены – двое так шесть у жени – один семь у ромы так восемь у жанны – трое
haj a ashyssary ja	куд… а в аскиз да
ja magazinda sadylcha	да в магазине продаётся
a min ol wremada kustіg polғam	а я в то время сильная была
olarғa aga ol chastnikty ja satchalar 	да им частникам продают ее
orekennerdі imeje salbaannar pіr deje kolhoztyng pastyhtary	старушек ни во что не ставили вообще начальники колхоза
anang mynda oreken hosti churtaan	потом здесь старушка рядом жила
nu peske pazyrtpaan pіlbinchem min any	ну печке не молились не знаю я такого
nu am sinіng ninӌje chyl stazh	а сейчас у тебя сколько лет стаж
nime deje tіlejenner pіldіrbejen any ooda saptyrybyshannar i wso	ничего не искали не казалось так взорвали и все
hyzym perwomajda churtapcha a pіr oolғym tashtypta churtapcha praj іdi parybyshannar	дочь живет в первомайке а еще один сын живет в таштыпе все так и уехали
wot ing uluғ aғam aғalarybys ol іdi odіrtіp saltyr	вот самый старший дед наш он так был убит
kiӌjeje kilgen іki kun chorgen	вчера вернулся два дня ходил
tadar ongdajynang polӌangmys hazah ongdajnang polbaӌang	мы по хакасским обычаям жили по русским обычаям не жили
a tolka ba tіpchem hanӌa chorіn marim tіpchem	а толку-то говорю сколько езжу говорю
a mynda on alty tuspejendіr be	а здесь шестьнадцать не понижалось
pu chirde churtapchabys ninӌje churtiryn pіlbinchebіs	на этой земле мы живём сколько будем жить - не знаем
anang halbaa partyr halbaa partyrlar tіgі taғzary	потом пошли за черемшой вон на ту гору
wot abakan imeze tamah tarthan ol	вот в абакан и прочие места зерно возил он
chylannyғda paroh andaғy chon	в чиланах тоже есть тамошний народ
pozy ime haӌan-da abazy arbytsartynoh kiltіr ol	сам это когда-то отец его с арбатской стороны пришёл
іdi іdi po polғan	так так было
pu sin olғannar komes  uluғ kіzіler choғyl	детей немного пожилых людей нет
che molodezіng tіpche	ну ты молодец говорит
mіne tungmammang hada suurynғabys	вот с братом вместе фотографировались
olar otkіn polbin іze ol otkіn polar	они активные были она активная будет
paryp odyryp anda chirge polғa odyrybyspassym anang	там войдя сев на землю на пол села ведь
am uluғ daa kіzі choғyl	сейчас даже старых людей нет
min hyra poranaam puғalarmang	я поле пахала на быках
anang fedora andrejewnada oni radom zhili odin myndaғ imezі fedora andrejewnanyng ogorodynang taap altyrlar	потом у федоры андреевны они рядом жили одно такое что-то из огорода федоры андреевны нашли
prona saapcha zhe anyng ustunӌje	проня косит же его верхнюю часть
pozy andary korіbіsken i turcha	сам туда посмотрел и стоит
a nime a mynda taa nojma astang ozogіp odyram me tіpche puғalar azyrap chorӌjeng polғan kolhozha	а это а здесь также что буду голодать что ли говорит быков кормил для колхоза
wot іdi іdi polғannar mynyng aldyndaғy chon	вот так… так были ранешний народ
anang ool   oolғa korіp alza churtabyzyp polӌang hys hynmaza daa ir deje choh churtaӌangnar	на парня посмотришь можно жить а иногда даже если не нравится жили
uzer us polli trohlitrowaj bankamang kazhdyj pchelowod pir pir turғan	по три… три полли… трёхлитровой банке каждый пчеловод давал
kok teje tajғanyng aғastary-aj haryndas taa tungmam polyp tur halzyn	также зеленой тайги деревья став моими старшим и младшим братьями пусть останутся стоять
a pіlbinchebіs nіze pіr deje nime	а не знаем ведь ничего
ol palalardy wso hada la taskajtap chorgem	этих детей с собой всё таскала
am at tіgі at choғyl at kolerge deje itse koledіng	сейчас коней нет даже если хотят коня запрячь
anda pazyboh i kozіdіbohche be	там и записывает и показывает что ли
tolko mynda aalda toғys choғyl chiitterge	только здесь в деревне работы нет для молодых
hajdaa-da chor kiltіr jesche	куда-то съездил ещё
a any kortіr taғda nime podrostok hoj hadarchattyr	а это видел… на горе это подросток овец пас
min ozіp al ugrenіp alzam ahchamang polyzam tіpche	когда я вырасту и выучусь деньгами помогу говорит
hajda min bezymanka tіp chirde toғynғam anartyn taғa syғyp alza anartyn maғat korіnche ol aal	где я в местности безымянка работала оттуда если на гору заберёшься оттуда хорошо видна эта деревня
a pіs anymang nimelerіn oskіrchebіs e-e plemannitsalaryn	детей сестры растим
a palalary – hyjғa palalar	а его дети – умные дети
i mynda pіdi mes mesto obraztar turchan	и здесь так место где иконы стоят
hajdi adalchalar taғlar e-e nime pukter alaj nimeler attary	как называются горы э-э эти луга или этих названия
wot pu podrugazy anyng irіn charyp alғan	вот это подруга её мужа развела 
a olar toғynmaannar	а они не работали
a ol pola-pola anda tozhe chystanarғa pol parcha	а оно с течением времени там тоже пахнуть начинает
nu hozajstwom zanalas hozajstwomang toғy toғynғam mallar tutham soshalar tutham hojlar tuthabys	ну хозяйством занялась по хозяйству работала скот держала свиней держала овец держали
e nime anang jasha iirde kore kilgende pir deje tuttyrbincha	и это потом яша вечером посмотрел и никак не берется
a mamam mynda hajynchatsa ugre urchadyp myndoh odyrybyschang	а мама когда здесь хозяйничает суп наливая здесь же садилась
no	да
ipchіzі otrawa іzіp urep parybysty	жена выпив отраву умерла
kak raz nime pіstіng molodyje gody tam ranshe kosili ol mestolarda	как раз это в наши молодые годы там же косили в этих местах
hajdi poltyr apchah pu pala tejende	что случилось старик с этим ребёнком когда сказала
am walerkaa іdi toғazarғa	сейчас с валеркой надо встретиться
wot sіlerde hos   hozyp alarғa i apararғa	вот вас соединить и везти
i istіr naj la matap aahtaptyr suryntyr	и слышал очень сильно кричал просил
a jurkowtyng ordyna predsedatel prawlenija kolhoza torokow andrah halғan	а вместо юркова преседателем правления колхоза тороков андрах остался
hajdi za anda olar udurlapchalar primerno wot sіlerze kilgem chi	как же там… они встречают примерно вот к вам пришла
tadarlar par ba anda	хакасы есть там
ischem muzyka ojnapcha ol nime іstіnde komnatada jesche tyng aahtapcha magnitofon	слышу музыка играет в комнате сильно орёт магнитофон
ol choh kіzіlerdіng mallaryn chyyp anang kolhoz mal oskіrgen	у этих бедных людей скот собрав потом колхоз скотину вырастил
alamaar tejem minі am	возьмёте говорю меня теперь
pis any kiӌjeje  pistіng zhe nime chatcha	мы вчера его дождались у нас это лежит
oj interesno bylo	дед мне это поросёнка свинку такую дал
choohtaam nіze	ну потом узнал он так что это дети хозяина гор
ozyryhchy kіzіnі adaj surche tіpche kulkіӌі kіzіnі oollar surche tіpche	за вспыльчивым человеком собака бежит говорит за смеющимся человеком парни бегут говорит
a pyno nimenі astyr salcham nime aschang kozenektі	а вот это заставляю открывать это открывающееся окно
putin ime praj swechі habyzyp tserkowta turchalar	путин и прочие все зажигая свечи в церкви стоят
halah chіze halah polcha nіze pylғastyrӌang	весёлка-то весёлка бывает ведь для размешивания
ol kazaktar anang anda tudyp adyn tіnіn tіnіn pejere palғap andada tashtyp bolshaja reka poltyr anda salybystyrlar	эти казаки потом там поймав уздечку коня уздечку сюда завязав тогда таштып большая река была туда спустили
іdi	так
a siptі hajdi chiis itche	а сип как еду готовят
nu mynnang pіreje onӌa kilogramm alyp alarғa charir	ну здесь по десять килограмм взять можно…
mynyng aldynda pu tigej taғdyng kistіnӌje dej tigejdіng kistіnӌje imes	раньше за этой горой тигей… не за горой тигей…
hajdar	куда
kip-azahtar toldyra aғyl pirtіr	одежды полно привез
m-m myndoh churtir na nawernoje	а здесь же будут жить наверное
azyh al chorerge nado patereze chorerge	еду носить надо на квартиру ходить
anyng ustunde pіr apchah semjamang churtaan	на нём один старик с семьёй жил
a ody hysha mіne myndaғoh arah	а он короткий такой же наверное
am hajrallirlar tіpchem	теперь будут охранять говорю я
hahtyr hahtyrtyr abam aғaa a nime ol harahmang na korіp tіpche pіlіbіsken tіpche	пошаманил он ему моему отцу а это он глазами только посмотрев говорит понял говорит
anang ol hylatta apchah-to odyrcha іkі apchah	потом на скирде сидит старик два старика
chaah homaj wremaa orta pіr deje ime itpejebіs	нет прямо в трудное время ничего не делали
noғa іdi astapchanda irіk choh tіgі toғynarғa	почему когда так голодаешь поневоле это работать приходится
i jescho nojmalary pіstіng rodta	и ещё что в нашем роду
i glawnoje іstoh tolғaan tіpchetken	и главное живот тоже крутило говорил
sadyp tolenerge strahowka pu nimelerі a mal tutyrbincha	продав раплачиваться страховка эти вещи… а скот не разрешают держать
charylys paryp tak chalғystan churtaan ol	разведясь так одна жила она
a nime	а это
anang pіs ekzamenge irten kilgende chitі chasta prajzybys ochered nu ocheredke tur salғabys	когда мы утром пришли в семь часов на экзамен все встали в очередь
ja	да
sosha	свинья
chaa soonang praj zasuha polӌang nime syhpaӌang	после войны всё засуха была ничего не росло
kor haraғym-ta am homaj korche pіr deje kor kor polbincham	смотри глаза-то мои теперь плохо видят ничего не вижу
a hajdaғ chyllar chylyғ chyllar polғan	а какие годы теплые годы были
witok-to am uzhe іkіnӌі sluzhit іkіnӌі chylyn sluzhit polcha nіze	витек-то сейчас уже второй служит… уже второй год служит
no	и это потом роди… матери наши когда на работе были раньше кино показывать в клуб движок привозили на коне
nangmyr pіdi chaapchatsa saapchabys anang obedke paralar nangmyr naj chaapcha apchahha tarynchabys	когда дождь так льет косим потом пойдемте на обед дождь очень сильно идет на старика сердимся
haryn daa saғyncham tabannar choғyl ibde	вот хорошо - думаю - парней нет дома
anang mynda kanzychakow kola polғan chaaғa parғanda	потом здесь канзычаков коля был когда на войну уходили
a mynymang maғat korgem i hyғyrғam i chitala pisala wso	а этим хорошо видела и читала и писала всё
anang tіgі іkі hyzyӌah chorӌjebіs e us dorofejewa zina jesche	потом это две девочки мы ездили обычно э три дорофеева зина еще
larisa surmestіg w obschem nimeler suurynғabys poleler	лариса с косичками в общем эти мы фотографировались двоюродные сёстры 
wladiwostokta	во владивостоке
towarlar alғlap alyp anang olғan kip-azahtary tіkklep alyp aғylӌangnar sadarғa pejere	ткань купив потом детские вещи пошив привозили сюда продавать
anang prajzyna pіrer nik pyzaalyғ torbahtyғ pirgem pіrer at	потом всем по одной корове с телёнком и с годовалым телёнком дала по одному коню
pіr hatap tejerbenge kilgebіs alisanang	один раз на мельницу мы поехали с алисой
ol an   ahpashewteng irtchebіs am hajda parcha saғyncham	от этого ахпашева проходим теперь куда идет думаю
i anang ol charda nime tuzіnde obraztar turӌang polғan	и потом на этом яру это с краю иконы стояли
hys tudynmas	девочек не державший
apchanaj sosed tejedіgіne	апчанай сосед вон там
mynda іlіg tastaza pojzymғa tastabinchabys tіpche i ol kizіg ahsyna tastabinchabys a kurbіzekke tastapchabys tіpche	когда здесь окропляем не пойзыму окропляем говорит и не этому кизиг ахсы окропляем а курбизеку окропляем говорят
a min am hap kir salza saғyncham tabyrah la idіbіscheng polza pu hapty	а я только она мешок занесет думаю хоть бы быстрее она сделала этот мешок
a kapusta nimege ugursu nimege eto hurt kіrbinche be	а на капусту и огурцы черви не лезут
kilchetkende іkі kun anda wituhazar chortіrler	когда сюда ехал два дня у него был к витюхе ходили
uzhe wso serdtse otkazywajet tіpche	уже всё сердце отказывает говорит
rukomojka tazy anda hap-hara la	таз рукомойки там чёрный-чёрный
a pіstіng pu	а у нас тут…
a nu telewizordang multikteng kozіt polchalar nіze any uluғ	а ну по телевизору по мультику показывают ее старшие…
 ispejem	нет не слышала
a komnata suurcha polar	а комнату снимает наверное
min anymang hada toғynmaam	я с ней не работала
at tejerіzіnze be	в ат теризи
pіr chus toғyzon tіpche muzіk	сто девяносто говорит высокое
choh	нет
to li ol polғan nimeneng chugunnyj imes	то ли он был… из этого не чугунный
kadkada turғan chabyh modym choғyl	в кадке стоял закрытый мёда нет
hajda parza anda ot itchem	куда поеду там огонь разжигаю
stepan majnagashew ol ime oj  	степан майнагашев он это… ой  
u mena i tak dawlenije	вот и мы рождённые из нас здесь рожденных тима я в верхней деревне сколько-то человек почти что не остаёмся
any alyp alarғa chortіr jegor aӌaanyng oolғy	его забрать хотел сын дяди егора
a іkі ool saarbahtar myndaғ halғannar oolғyӌahtar	а два мальчика подростками такими остались… мальчишки
nu ladno tіpche іkіnӌі kunіnde	ну ладно говорит на второй день
kuskude pіr mal soғybyscham olғannarza pirіbіschem	осенью одну скотину заколю детям отдаю
a ol kilogramm ninӌje syh parcha togda	а килограмм сколько выходит тогда
irler sah pirӌjeng	мужчины высекали
anang natasha	потом наташа
pu hyrinda kіrdoh aaldang pu chaғynda	с этой стороны как въедешь от деревни с этого краю
abamnyng abazy kiltіr anang anyng pis ool toreptіr pіr hys	отца отец приехал потом у него родились пять сыновей и одна дочь
par tungmam	есть братишка
a nime myndary aal tastynang syғybyssang nime	а это сюда когда за деревню выйдешь это…
anang	потом
anang skoraj hyғyr e-e choh cherez nedelu pіr nedela pazynza anang hyғyrtybyshan skoryj	потом скорую позв… э-э нет через неделю… через неделю потом вызвала скорую
aғam mejege nime porosonok takoj swinku dala dal	я его растила
anang kozіrіbіsken olardy hyra tartybyshan	потом перевезли их поле вспахали
sali-sali maғat churtapchan kіzіlerdі znachit іdi i aparғlabyshannar-a	чуть-чуть получше живущих людей значит так поувозили же
myrha tangahtar polcha myrha pirerӌіk min toғynchan chonғa	яйца курицы есть яйца давала бы работающему народу
hajda parғan anda salarғa kirek	куда уехал там класть надо
a min andaғ palaa hajdi nanka polam	я таким детям как нянькой буду
a shkolany mynda tooshazar	а школу вы здесь закончили
ol pazoh tіgі chaaғah parybyshan	он тоже потом это тоже на войну ушел
tadar kіzіlerdeng pіdi ibіӌjekse kіrze arғamӌy polza arғamӌylaryn pylas parybyzyp kirek pіreje ortaza mal orta pol parza mallaryn sohhlap parybyschan poltyrlar tіpche	у хакасов так войдя в юрту если есть верёвка верёвку отобрав если надо некоторый прямо если скот встретится скотину заколов уезжали говорит
a paza chyldang pozym naa chylda chir tallap alarbyn pejer aldyra kustenmessіm tіp	а со следующего года сам в новом году землю выберу сюда не буду стараться
kop teje polbaza pіr hyryhcha ibe polғan polar	даже если не много около сорока домов было наверно
a ugol choғyl wrode	а угля нет вроде
andary obryw pramo	туда обрыв прямо
pular am mynda parchan sіmіske lohs sіster odyrcha	эти теперь здесь везде похожие на прыщи нарывы сидят
a wot kirtіn kirtіnme myndaғ ime polғan imelerde hajdi	а вот верь не верь такое было в этих как…
hajdaғ nime kirek polғan	чего им надо было
aғyryp itterіmӌje praj imeler syhhlabyshan	когда заболела по всему телу эти повыскакивали
sinzer tіpchezer	 рассказываете
anyng familijazy sultrekow	его фамилия султреков
anang ot ime tastabyssa pis awgustta rozh salғan rozhty kischebіs purnada	потом сено сметав пятого августа рожь посеянную рожь жнем сначала
kem ol	кто это
a sabyn choh polғan nawerno	а мыла не было наверно
anda jesli ekskursijaa kilze onetіn kіzіler ol ime al chorіp ol ime hoostardangar tylaastar choohtir tіp	там когда на экскурсию будут приезжать специальные люди проводя экскурсии об этих рисунках истории будут рассказывать
hajda	вот
poom poopchabys	снопы мы вязали
choon tirekter ine anda korӌjeng poltyrlar poonӌahtar anda	там где ниже по реке высокие тополя там духов видели
ol prilozhenijenі aғbandaғy ugretchіler pіlіzіn tіlescheng institutta synyhtaannar minіng ugretcheng charadyғ alғabys ol prilozhenije hoostyra toғyn pararғa	это приложение проверяли в абаканском педагогическом институте и мы получили разрешение по нему работать
a sіrer ahcha ahchaғa toғynmazar ba	вы за деньги не работали
halastar maғat pol parӌang	хлеб хороший получался
a to mynda mynda chorbincheler nawerno	а то здесь здесь не ходят наверно
ot saap polcha ba	траву умеет косить
nu a pіrsі irlіg	одна с детьми в бутрахтах живёт… в абакане же живёт
nawernoje	наверное
ol solarka im pol parғan aғaa	эта солярка лекарством стала ему
anang tіgі aal pazynda polғan	потом это в конце деревни была
mynda yrah nimes churtapcha ba	здесь недалеко живёт что ли
noғa araғa іspin itse niik polbas pa ol	почему… без водки делая дешево ведь это…
ol irgі pestі syғaryp tastabystyrlar	эту старую печь выкинула
anang pu uluғ abam sapchang hol poltyr anda nime anang makaj aғamnang surapcham nіze	потом эта кошенная моим дедом долина была там потом это у деда макая спрашиваю
mynda sooh pa	здесь холодно
a storozh polcha par polcha kontora ibіre chorche	а сторож бывает бывает вокруг конторы ходит
am min any pazoh la nime soklepche a slawa bogu tіbіskem us hati	теперь я ее снова   это обзывает  а я слава богу три раза сказала
chaғyn odyryp alzam pіr deje ime ispinchem	когда близко сяду ничего не слышу
anang pola-pola churtas kodіrіlіbіsken	потом со временем жизнь поднялась
hajdi   is pazynda tipche peschera polar myndar aldyra	на вершине ис говорит должна быть пещера в эту сторону
a ol otchuzhdatsa sobstwennostha pirіlgen ime nіze hyra la pu selhozugodja myndaғ	а оно отчуждено было в собственность дано это ведь поле только это сельхозугодья такие
min kіchiӌjekteng syғara maғat toғynғam	я с детства хорошо работала
ja minі tastabyshannar adajlar kilіp chirіn hadarcham tіptіr	да меня бросили жду пока меня собаки съедят ответила она
am pu olғannarғa tіpchemoh tana kata imelerge sіrer tіpchem surabinchazaroh rodtaryngny	теперь этим детям тоже говорю тане кате и другим вы говорю тоже не спрашиваете про свой род
a hajdaғ aғasta osche ol	а на каком дереве растёт он
anda la syғdyraschathannar	там только звенели
ol tіpche ime talғan idekchem tejen	она говорит это талкан хочу делать сказала
pіstіng deje suubystaғy o-o palalarybys aj istіp korzіn hakasijany-aj	и нашей родины о-о наши дети пусть слушают и смотрят хакасию
maғat ipchіzі	хорошая женщина
a ol nime pіdi chіӌjeng nime idіp alcha ba pozyna	а она сама себе еду готовит
hazyh sowsem choғyl homaj	здоровья совсем нет плохое
sin any uzhe itke idіbіskezіng alaj	или ты это уже сделала
e-e militsijaler kilgen kak raz surusturoh militsijaler kilgen ol skoryj pomosch soonda	э-э милиционеры приехали как раз следом милиция приехала за этой скорой помощью
ot hyshaӌah	трава короткая
annangary mynda chorchen kіzіler taғ eezіzіn sizіnchen kіzіler tіӌjeng polbadylar be ze	поэтому здесь ходящие люди люди которые чувствуют горных духов говорили ведь
a at pirze tudarӌyh ol	а если коня дать он держал бы
mart oj nimede nojabrda yslabyshannar matur  	март ой в этом в ноябре поотправляли в матур
a ir haryndas par ja	а брат есть да
a ujsyp aӌa minі kilem pejer tungmam tіpche	а дядя иосиф мне приду сюда сестренка говорит
min saғynғam any surirғa saғynchatham	я думала про это спросить думала
anang o-o - tіpchem - luchshe ol pararғa tіpchem pіdi mungnanғanӌa	потом о-о - говорю - лучше умереть чем так мучится
nu pala kirchezіng ime pіreje pіreje tuғanғa ili nojma pіdi araғalyғ kilchezіng araғa turғyschazyng	ну ребёнка заносишь это к какому-нибудь… к какому-нибудь родственнику или что так… с водкой приходишь водку ставишь
a puun	а сегодня…
anyng turazynda min nechajanno kіr parғam tіpche pol pramo chistyj tіpche kak budto tіpche anyng pala choғyl	“я нечаянно попал к ней домой” говорит “пол прямо чистый” говорит “как будто” говорит “у неё детей нет”
a jesli pіdi nime maғat churta e molodezh arazynda polғandaғynmang jesche raz andada maғat polarӌyh	а если так это хорошо жи… э… если бы в молодое время попасть еще раз тогда хорошо было бы
naj la hatyғ wremalar	очень тяжёлые времена
jegorka aӌanyng	у брата егорки  
oolғy pіdi tіptіr	сын так сказал
a am halғan pіr sosha kuskude soғybysham am sosha cho it choғyl	а сейчас оставалась одна свинья осенью заколола а сейчас свиньи… мяса нет
skolko kilometrow chortіrler oolғy іdi choohtap pirtіr	сколько километров ходили сын так говорил
pіr deje kіzі choh itpejen ja	никто не уничтожил да
a parchan parchan na ir haryndastarym polғan	а все все только братья у меня были
sіrer nime chiit tusta tejerbenneng nime talғan itchengzer be	вы это в молодости ручной мельницей это талкан делали
kiӌjeje maska anda chorchetken tudynyp alyp surbaam nonna noo hajdi polchalar anda nіze	вчера маска там ходил с сумкой не спросила что там с нонной и с ее товарищами там происходит
nu	да
e-e moskwadang	э-э из москвы
adaj kilgende ol alahchan halazyn chirdegі halasty adaj chіbіsken	собака пришла этот хлеб который он хотел взять который на земле лежал собака съела
kіchіge halғan suuӌaғym uluғ suғa hozylyp ahche-j	маленькой оставшаяся речка моя течет присоединяясь к большой реке
kilіbіskem	пришла
a kemnіng hozannyng palazy kilbinche be	а ребенок зайца не приезжает
maksim palyche polғan pargoj gawrilyche polғan georgij terentiche polғan uchitellerdeng	максим павлович был прокопий гаврилович был георгий терентьевич был из учителей
wot andaғ sastyғ rod polғan	вот с такими волосами род был
oj	ой
nu toғyn salғam min chibіrgі chyl	ну проработала я двадцать лет
іkі palalyғ ol іkі oollyғ іkі ool	с двумя детьми она с двумя сыновьями двое сыновей
tajғazar 	в тайгу ушел
sin hajdi sarnapchazyng hajdi segіrchenіng ne tіpche	как ты так поешь как пляшешь говорит
dobrowolets	да как доброволец не стал ждать когда повестка придет
a ustune pіreje nime toolatchang ma	а сверху что-нибудь посыпали
hakas chony poli mal azyrap poli osche hakas chony	хакасы свободно скот кормят он свободно растет
nawernoje pirgen maraғa	наверное алим дал
pіlbinchem hyryh kun	не знаю сорок дней
minіng alnynda pіr klass tooshan anang min	передо мной один класс закончил потом я
oortah aar-pejer irge parғannary andoh chirlerіnde uregleboh parғannar	далеко туда-сюда замуж вышедшие в тех же землях умерли…
ja kumashna anang halah par anymang pylғap pylғap	да квашня потом весёлка есть ею размешивая размешивая…
haja araғa maғat tіpche	какая водка хорошая говорит
a sіrer chibіrgі chitі ja	а вы с двадцать седьмого да
olardyng myndaғ tuur	у них такой бубен
mama-to choohtaandyr ja nіze	да да вот ханкири
anang іkі turada churtaabys	потом в двух комнатах жили
tungmamnyng hyzy kazanowta irge parғan	дочь моей младшей сестры в казановке замуж вышла
pozymnyng dewichja familijam tolmashowa po muzhu syrgashewa	у меня девичья фамилия толмашова по мужу сыргашева
pola-pola kilgende anyng tuzy toozyl parғan	прошло время и у него кончилась соль
a	а
a tak kіzі choғyl	а так никого нет
kontoraғa daa parӌang churekterі choh polғan woobsche at surirғa	в контору даже идти желания не было коня просить
irі urep hanӌa on chylғa parcha a kunnіng araғa іsche ol	муж ее умер сколько лет десять прошло а она все дни водку пьет
ojnaan ojnaan churtapcha	просто просто живет
ta tejem militsijege tіlebengjer tappassar tіpchem	да сказала я милиции не ищите не найдёте говорю
hajdang ol	откуда он
pu kul chi kul	эта зола-то зола…
o-o sidіk-a olarda daa	о-о трудно с ними
pu palanyng churtapchanyn kor polbassym tіptіr	этого ребенка жизнь не смогу посмотреть говорил
tastyp rajonnang parғan chon anang іdi perwyj mesta sigіs hati chugurіp perwyj mesta alғam	народ поехавший с таштыпского района потом так первые места восемь раз бегая первые места я получала
ol zhe іdi sanalbincha	это же так не считается
a tejegі kutnas chirlerі uluғ hyralar polӌang uzun hyralar	а те кутнаса земли большие поля были длинные поля
