shke chyze wodyr manyt	два кольки сын фёдора про прозвищу чызе
wesym	другого
e-e po puren kocham purtenyt	э-э в дом… зашёл дедушку завели
shke medik-shamych koklashte pogynena da	когда медики собирались
wurlen kolen	от потери крови умерла
i eshe	и ещё
kochkynna tudym myj mongyshto	ели его дома
tygeat manyt tygaj jomak ulo da	и так говорят такая сказка есть
raz	раз
osal yle kochamzhe	злой был мой дед
a otets wy znachit skazali u was byl tysacha wosemsot semidesatogo goda rozhdenija	а отец вы значит сказали у вас был тысяча восемьсот семидесятого года рождения
tudo dwadtsat shestoj	он двадцать шестого
rwezyzhe	парень
tushko myj kuzenam tide pachashur noskietym chijenam   muynam kudym shkolyshket chijenam	туда я залезла эти жёлтые носки-то нашла которые в школу надела
pujashkyzhe kolymat kolten ulyt ulmash	и даже запустили в пруд рыбу
myjyn  	моя  
yle	была
wet tide kolym nuno mongysht nangajen	ведь эту рыбу они понесут домой
myj sorok wosmoj godash ulam	я 1948-ого года
nangajat da wara	увозят и
no chijash tudo yshta yle	но одеваться у неё было
taza otyl	нездоров ты
kyzytat imne konukak	и сейчас работает конюхом
wara choma kolysh da	жеребёнок подох
a magazinyshte kalyk tich ulyt	а в магазине полно народу
memnazhe eshe izish pel shagat nare shinchyshna da	мы посидели ещё немного полчаса
memnam kowa wele onchen	за нами бабушка присматривала
wara prodawetslan puren	потом продавцом стал
kotelok	котелок
erkyn dene nemda enjer deke lishemyt	потихоньку приближаются к берегу немды
tushto myj shuko kijenam kum arna ala-mo olashte	там я долго лежала три недели что ли там
parenge ere parenge dene ilenna	на картошке на одной картошке жили
om pale	не знаю
torjalyshte wot ik lida ulo	в торъяле вот одна лидия
kokam deke	к тёте
wozymyzhym	запись
wara suan shotshym yshtenda mo	а свадьбу-то сыграли
takshym	так-то
i tu uchastnik wojnylan shotlaltyn	и он считался участником войны
nina sergejewnazhe manesh	нина сергеевна говорит
pasulan wet udobrenij da mojn lijyn ogyl ozhno tolko shur	для поля ведь удобрения не было только навоз
tushto uzhynam myj pirym	там видела я волка
tyshtyzhat koshtynut ulmazhyn	и тут оказывается ходили
wara uzhe erkyn udyr-shamych tolych	потом потихоньку пришли девушки
kochkynam myj	я наелась
kak swadby ne bylo	как свадьбы не было
o kapka onchylno kapka onchylno shinchem da tushto enyzhwondo ulyt da enyzhwondo lyshtash kande lijyn shinche	у ворот у ворот сижу там малинник растёт и вдруг листья стали синими
a jymalnyzhe  	а под ним  
i galazhyn udyrzho unykazhe nylytyn mijenyt	и галина дочь внучка вчетвером гуляли
poka hodit mo mogla wse hodila molilas	пока ходить могла всё ходила молилась
a potom my platit ne hoteli mertwomu-to dak	а потом мы платить не хотели за мёртвого-то
tuge manesh yle	так говорил
ere zernatym	всё время зерно
tyshtyzhe osal ulo manyt yle	говорили что здесь обитает злой дух
no tudo da kertesh	но он да умеет
kok toja ulo	есть две палки
mm	мм
kum ij tunemym da wara	три года проучилась и потом
shinchamlanat ito predlagatlen ogytyl operatsij yshtash	и на глаза и то не предлагали делать операцию
oskansolashkyzhe	в оскансолу
eto wed uzhe tretij da dom manych postroili-to	это ведь уже третий дом да ты сказала они построили-то
nuryshto ynde myj anam shurem	на поле я землю бороню
tewe ko ojlysh	кто же говорил…
dawlenij 	давление
ik murymat muren otyl manesh	и ни одну песню не спела говорит
bezdetnyjym tulyman manesh	налог на бездетность надо платить говорит
wot	вот
pordalam yle manyn myj om shinche	что я валялась  я не знаю
uchastkyshte ilenna kok ij	на участке два года жили
ugu	угу
yndyzhe tynar omat kert	сейчас я болею
no awam silom marlan puysh wara	но мама насильно выдала замуж
susyrgen tolsho-shamych	которые вернулись с войны раненые…
chajet kulesh manam da	не надо говорит
kud shochshym yshtenna	шестерых детей родили
ushemnuryn kusotyzho uke	у ушемнурцев нет рощи
a chto-nibud smeshnoje na rabote bylo	а что-нибудь смешное на работе было
shylshym ashna gyn	если прячет дезертира
chto tolko ni delali	что только ни делали
watyzhe	жена
oloshyn port wutazhe chisti laptyrgen	у алексея дом хлев совсем осели
feldsherskij shkolyshket tunemash purenam	в фельдшерскую школу учиться поступила
tuzho imne wak shinchash ok lij	на жерёбую лошадь нельзя садиться
a-a	а-а
ulo jal kalyk	вся деревня
won segodna k babushke-to hodili oni tam zhili	вон сегодня к бабушке-то ходили они там жили
a eto oj ukraina stradal	а это ой украина страдала
net net ne widela ne widela	нет не видела не видела
tudo suan dene koshtmyzhym eshe kunam gyna charnen	она когда только перестала ходить на свадьбу
shinchyn ona kert	сесть не можем
mari-turek rajon kolten myjym wara oloryshko	в мари-турекский район направили меня в олоры
wot pukshat manych	вот кормили говоришь
memnan washtareshak dwuhetazhnyj do dom yle	напротив нас двухэтажный дом был
kyzyt gyn pujazhym pengydyn yshtyme	а сейчас пруд крепко сделан
kushajte	кушайте
kindym nalyn kochkash memnan prawa uke yle mongyshto	хлеб самим брать у нас не было прав дома
eshe malat yle juzhgunam tukalen purem yle echanmyt dek osobenno	ещё спали иногда я стучалась и заходила особенно к эчану
kakaja tam pechka	какая там печка
wot-wot	вот-вот
ikmynar zhap shinchymeke	после того как он посидел некоторое время
znachit tak wot	значит так вот
no kuchen koshtyn onal sowsem shuzhenzhe jodysht koshtyn onal me	но мы не ходили просить милостыню совсем голодные но не просили милостыню
ojyrlen	разошлась
a tushto wet torfym pesh luktyt yle wet pasushto	а там торф извлекали в поле
torykym juam	простоквашу пью
tushto wara porjen-shamych dotowo tumanlash tynalych	а там мужики начали очень сильно ругаться
net	нет
shorykym 	овцу 
kaja	уходит
mo shym ijash mom sharnet	семилетний что помнит
dawajte manyna	давайте мол
koshtyt	очень много ходило…
joren omyl	не подходила им
mozho jyranjet logalesh konshudan	это   участок попадался с лебедой
perwyj juash	сначала пить
k dade-to	к дяде-то
shinchalym pyshtenyt	соль клали
koremyshte kuryk sangashte ala-kushto	в овраге на горке где-то
agytan uremzhe	агытан урем…
ti pesh wucha aman ynde	эта-то ждёт меня видать
awazhe mita den witam	мама митю с витей
ugu tak a wy	угу так а вы
tushto pesh orlandarat manesh yle	там ведь потом будут мучить тебя говорила
ik muzhikym shkol woktene	одного мужика рядом со школой
kniga tetrad sityshyn lijyn mo	книг тетрадей достаточно было
su puskaj sudat tam horonat	пускай судят там хоронят
wara shkenan tunyktyshynam uzhyn kondyshna	потом свою учительницу позвали
jashtrekshe wet tora tyshechyn	яштрек-то далеко отсюда
wot tygaj anekdot	вот такой анекдот
ala-molan tyge puren ala-mo	почему-то так суждено наверное
ilash da ilash wele	жить да жить только
kalyket wet kolyn kertyt wso-taki	люди ведь могут услышать всё-таки
oloryshko mari-turekyshke mari-turek rajon	в олоры в мари-турек в мари-турекский район
myj wet mujym kyzyt wele chaj dene juam sowla neresh koshtalyn	я ведь мёд сейчас только с чаем пью зачерпнув кончиком ложки
tylanda ludmashan ogyl shkolyshto ilash	вам не страшно жить в школе
i wso om kaj ynde	и всё больше теперь не пойду
da	да
myj kok ij tunemash puren omyl	я два года не училась
nina sergejewnat lekte	вышла нина сергеевна
myj kochkyn omyl	я не ела
on prowodil	он проводил
wate-shamychlan pueden tushto da	выдавал женщинам
oj myj om sharne	ой я не помню
oj wet kok ij eshe orlanash kylesh	ой ведь два года мучаться надо
rush yle oza kuwanazhe	наша хозяйка была русская
mongeshet tolynam	обратно-то вернулась
tygaj situatsijzhe lijesh da pesh mozho ogyl	такая ситуация бывает ничего особенного
kandash kilometrym	восемь километров
ku kugyzat ynde uesh mom yshta	а дедушка опять это
ne wozrazhajete	не возражаете
udyryshtym	дочек
w tserkwu i	и церковь и
nu znachit portysh puren shukten otyl tyje tuno	ну значит ты в дом не успела зайти на улице…
wara patdesat chetwortyjyshto patdesat patyjyshte dekabryshte tolyn ulynna uzhe	потом в пятьдесят четвёртом пятьдесят пятом в декабре уже приехали
wot mur muryzh m	вот
polshash ok kul	не надо помочь
a kak eto nu w smysle eto w kakije-to spetsialnyje dni ili	а как это ну в смысле это в какие-то специальные дни или
uremyshke lektych	вышли на улицу
izi wet	маленькая ведь
wara myjyn imnym kuralash koltysht	потом мою лошадь пахать отправили
jesli chto	если что
izi jochatlan	маленькому ребёнку
hodila	ходила
molodozhat ulyt	вот парни бегают к нам
jochazhe tunamzhe	а дети тогда
myj shonem	я думаю
i izishak gyna lozhashym	и добавляешь немного муки
kunchyla shudyrash	прясть пряжу
umsham wel pesh koshken diabetetlan	только горло сохнет из-за диабета
muzh s dwadtsat sedmogo byl sem let sluzhil tozhe	муж двадцать седьмого был семь лет служил тоже
ushkalym nyngajysht da myj shortyn shogen kodym	коров перевели а я стояла и плакала
a tushkyzho onchash koshtynda mo	а вы туда ходили смотреть
wara peledysh tantsym	потом танец пеледыш
a memnazhe mom  	а мы это  
tide znachit tygaj  	значит такой  
izwinite	извините
shudo utla jen yle a kyzyte	когда я приехала более ста человек а сейчас
rweze-wlak kuchen shogalynyt	парни стоят держат
aga ot was-to tam	ага от вас-то там
wot tu suara kochkyn myjyn pagarem korshten yle olashte	вот те сухари когда я ела у меня желудок потом болел в городе
nu ti dene zhapshat erten kajysh	ну за этими приготовлениями время пролетело 
a horonit-to potom ne hodili wrode	а хоронить-то потом не ходили вроде
tuka-matuka	тюка-матюка
oj tyshte kashakyn wara juyna yle pogynen pajremym yshtena yle tunam wesela lijyn	ой здесь мы собирались компанией и пили устраивали праздники тогда весело было
nu kandash eshe mozhet latkokyt lijyn ogyl ikanat	ну восемь может быть но двенадцати не было никак
ubiwajut	убивают
kuzenat kochkam tum-tum wolenat kochkam tum-tum ruenat kochkam tum-tum	залезу съем тум-тум слезу съем тум-тум срублю съем
a ne znaj	а не знаю
wot juzhgunamzhe wara shonaltet wot	вот потом иногда и вспоминаешь 
imne den myj tu imne den nyl ij rabotajyshym	на лошади на той лошади я четыре года работала
ikte kongambachyn unchyliwujyn shogalten	один с печки спустил
ulno muchash mikojan kolhoz	нижний конец колхоз микояна
ynde mongo tolyn shuyt	уже дошли до дома
kumaltyshym yshtash	на моленье
ni razu ne delala ne znaju	ни разу не делала не знаю
w wara myj wursem	потом я ругаю
w shkolu	в школу
agroshkolyshket puren tudo ijynak	в агрошколу поступила в том же году
witle kum ijysh toshkalynam	пятьдесят третий год идёт
dawaj mo den kondena	на чём повезём
medpunkt derewannyj shukshu port tushtak mo   medpunkt kudwechyshtak mo	медпункт деревянный старый дом там же во дворе медпункта это…
chodyrashte  	в лесу  
oksala yshtash tunalynna yle	только начали работать за деньги
nu	ну
putinet wet adak mom yshta	путин-то опять это самое
nu tunalam wele	ну начну же
koktyn rabotajat	вдвоём работают
wara myjet kynelam eshe kuze malen koltenam ogyl	я встаю как ещё не уснула
i obschezhitij wdowol	и общежитие вдоволь
wojna godymet wet koshtash ok lij yle	ведь во время войны нельзя было ходить
kusotysh	в рощу
ushkalymat sosnamat onchena	и корову и свиней держим
a d dewanosto perwyj dech warazhe ynde wezde	а после девяносто первого уже теперь везде
toja dene	палками
kolkoz tynar obizhaja	колхоз столько обижает
shylanetym kojatym	мясное жирное
molan wot osobenno molodozh	почему вот особенно молодёжь
kumyzhysh opten shyndena er martek	в блюдо накладывали до утра
wolenat~	слезу~
wot w nowom torjale-to tserkow suschestwujet no	вот в новом торъяле-то церковь существует но
zra emym shuko uzhalena yle	всегда много лекарств продавали
udyrzho soglasijym ok pu	их дочь не даёт согласия
i tudak wara	и он же…
eshe mogaj yle	ещё что было
mynaryn ulyt yle	сколько было человек
yshten	родила
nylyt shagal	четыре мало
tudym	на газу
rabotajen	работал
o-o	о-о
desatyj nomer shurtym kondenyt manyt uniwermagyshke	десятый номер нитку привезли говорят в универмаг
a swokra-to che chetyre mesatsa tolko lezhal nu tolko nicho w rot to   s lozhkoj tolko kormila	а свёкра-то ложкой только кормила он только четыре месяца лежал
wara pesh shuko priwiwkym yshtash logalyn mylanem	потом мне пришлось делать очень много прививок
ma marla kalaskale	говори по-марийски
tunem lekte da tselinash kajash achazhe ok kolto	выучился да на целину отец не отпускает
miklaj	николай
eto   w starom torjale jejo deti a ona sama-to net	это   в старом торъяле её дети а она сама-то нет
tugaj istorij chaple ogyl myjyn	такая история некрасивая у меня
molochka-to nado na naljot ona	не-не мне как раз достаточно
uke	нет
murashlanzhe~	ведь чтоб петь~
net	нет
on w kotorom godu w tridtsat dewatom godu ona rodila	в котором году в тридцать девятом году она родила
surtna ulo	дом есть
to jest jemu shestdesat uzhe bylo kogda wy rodilis	то есть ему шестьдесят уже было когда вы родились
mosh cherkyshkat	это в церковь
beda cheret lijesh yle	очередь бывала…
a kunam wara tyj tidyzhym palen nalynda chto posobijym nalynda	а когда вы это узнали что получали пособие
aj ala-mo tushto uzhe mondenam	ай что там уже забыла
latkok jen	двенадцать человек
myjym kolten ogytyl achan den awa	меня не отпустили мать с отцом
pogynen da	когда собираешься вместе
wara lowa	потом лёва
latkumytyn ala-mo wel ulyna	нас вроде бы только тринадцать
a-a   pychkemyshaltashyzhat uzhe washke pychkemyshaltash tunalyn	а-а   уже стало рано темнеть
kok gana udyrem godym tyge pesh chot ludynam	два раза в девичестве очень сильно испугалась
i wot wich ij gychyn me	и вот через пять лет мы
trahsestra ulo a wso rawno feldsher dechyn jodyt yle trahomym	трахсестра была а всё равно с фельдшера требовали
kochkyn ugu	съела угу
kajena oshkylyna ynde	вот идём
ruenat kochkam tum-tum	срублю съем
ne poluchajetsa	не получается
jy jygyr azam yshtyshyla wurlen kolen	во время родов умерла от потери крови
nuno	они  
ikmynar zhap gychyn witanat enyrzhym kol shupshyle	через некоторое время и на витину удочку зацепилась рыба
tor staryj torjalyshke	в старый торъял
tygerakyn onajyn lektyn	вот так интересно получилось
indap	индап
i sejch sejchas tam ubjut	и сейчас там убивают
kochkash uke i wtoroj smenyshte tunemynna myj nyl ij wtoroj smenyshte	есть нечего было во вторую смену учились четыре года во вторую смену
kumytsho lijesh	три будет
eshe sajyn wolgaltynat ok shu myj kajem shkolyshko	ещё хорошо не рассветало я уже иду в школу
shuko urem yle kugu jal pesh	много улиц было большая деревня очень
a wara kush munyzhym chykat yle	а куда девали яйца
ala	может
sergej romanych manym	сергей романович говорю
wara	потом
tri s polowinoj goda bylo	три с половиной года было
o ojlat chto	говорят что
joshkar-olashke	в йошкар-олу…
nuno udat	они сеют
myj	я
julymo pochesh	после пожара
tum pesh shuko mo ashnenam yle	её очень долго… хранила
washlijmash	встреча
klassnam shkolnam u tunemme ijlan	класс школу на новый учебный год
kum ij wel tunemynam	три года только училась
kas wtoroj smenyshte dyk	вечер во вторую смену
a enyr muchashte	а на конце удочки
motalmash manmet yle	был моталмаш
washlijmash koneshno shinchawud dene	встреча конечно со слезами
tewe jelu koka	вот тётя елена
sajyn jenzhe den da jolemzhat oshkyl ok kert da	хорошо с людьми    и ноги не ходят
tide shkolyshto dux-shamych koshtyt targyltysh	ведь в этой школе ходят духи нечистая сила
w ambary wymeli da	амбары вымели
kakaja	какая
kajena	идём
uzhe u wseh byli	уже у всех были
i tuflyzhym myjyn muzhskoj tufletym ana chijen kajen	и туфли а мои мужские туфли анна надела
ny	ни
pun pyrche wolyk uke yle	скотины не было
nu	ну
kirzawod da strojkyshko da mojn kajen pytenut	на кирзавод на стройку и ещё куда-то уехали
m-m	м-м
pej manyt	пей говорят
nichego shochesh yle takshe	ничего была вообще-то
i mondet manme   ma semyn	и забудешь об этом
mo mogaj mozho saj sluchajzhe	что какой хороший случайто
prostojrak kolhoznikshe wara poslednij ochered	простые колхозники потом в последнюю очередь
pesh kuzhu zhap rabotajen yle dyk	очень долго работала
ynde kolam peshak	теперь слышу
mongyshto eshe	дома ещё
ajsta manyna lumyn nunylan uchym yshtena	давайте говорим им отомстим
sholyzho tide	это его братишка
a-a myjzhe umylenam ushemnur nergen ojlet	а-а я-то поняла что ты про ушемнур говоришь
tudym kocha chyla rukowoditel yle memnan hozajstwyshtyzhe	дедушка был руководителем у нас в хозяйстве
kak wot sejchas	как вот сейчас
kugyza uke ogesh koj	а дедушки нет не видно
luget	перемешаешь
kugu marij lijyn	стал взрослым
chyla jushtyshtet tu jolet tunyn ala-mo	в холоде отнялись ноги что ли
a mylam orwa ok kul	а мне не нужна телега
i shketyn koshtynam myj wosmoj klassyshke	и одна ходила я в восьмой класс
myj oksam uzhyn omyl om pale	я денег не видела не знала
wara kas kas shumeke izish mynar iktazh	потом к вечеру ко скольки часам примерно
ludi-to druzhilis	люди-то дружились
acham dechyn kolo ij izi yle	она была на двадцать лет моложе отца
kolodichym kunchenna moncham yshtenna mocha uke yle wet	колодец вырыли баню построили бани не было
ojlenzhat sajyn kertyn omyl	даже говорить как следует не могла
postrojka-to wot o otkuda u nas ne bylo ne stalo	постройки-то вот почему у нас не стало
warat kajenam myje	потом уехала я…
tunam wet tij pesh nalesh yle wurgemyshtat	тогда ведь вши водились и на одежде
tide ti ijyn   a   mo	в этом году это  
a-a   shinchatshe mogaj wara glaukoma manyt mo	а глаза как говорят что глаукома
kaslan mongo tolyn shuynam	к вечеру доехала до дома
a myjzhat myjzhat wet em dene wel shoram	я тоже я ведь тоже только с лекарством хожу
oncho tyshke wara marlan tolmeketshe	смотри когда вышла сюда замуж
tuge lij wara	это случилось потом
shestdesat sedmojysh marten	до шестьдесят седьмого
tudyn familijzhym pujalan puash	того имя дать пруду
kolynam no myj om moshto	слышала но я не умею
kolhoz dech ordyzhto kodyn onal me	мы не оставались в стороне от колхоза
ne wozrazhajesh manesh	не возражаешь мол
ot mu	не найдёшь
kunam kumaltyshym yshtat	когда проводят моленье
ne	нет
oj udyramash-wlak	ой женщины
kakoj-to takoj sidit i tuda zhe my hodili molilis	какой-то такой сидит и туда же мы ходили молились
pasu gochyn	через поле
wannym kondena zaodno selinam mushkashlan	ванну привезём чтобы селину заодно искупать
ozhno tyge yshtenyt	раньше так делали
wuta yle	коровник был
kolyshtykta	даcт послушать
lektynam myj marlan	я вышла замуж
i memnan klassshat tudyn eee  	и наш класс у неё
kongat uke gyn	если печки нет
e	э
ny emym nalyn ogytyl ala-mo	и лекарство что ли не покупали
latkokyt olmeshet nylytat lijesh	вместо двенадцати четыре будет
wot i bolshe nymam dobawitlymashysht da moda uke	и больше ничего не добавляют
imnem pesh chaple yle	лошадь-то очень хорошая была
no wso rawno myj	но всё равно я
kongambalnet wara myj kychkyralynam	на печке я крикнула
sadik tunam uke nigo onchysho uke	садика не было тогда некому водиться
erla memnan	и завтра наша
ili duhowkyshko lijesh	или можно и в духовку
a my konskij schawel ne jeli	а мы конский щавель не ели
eshe tak	ещё так
a zamuzh ona wyshla ne wyshla	а замуж она вышла не вышла
tu ijlan myjyn dekem kuznech gychyn	в тот год из кузнецов мне
jolashysh shorynam yle wet eshe	в штаны накакала ещё
studentam	студентам
uke uke uke	нет нет нет
kapka onchylno	перед воротами…
tumna tum-tum tumna tum-tum	сова тум-тум сова тум-тум
saj wrode by ok ju latik ij sluzhitlen dyk	хороший вроде бы не пьёт одиннадцать лет отслужил
kudlo ijyn tema wso-taki gde-to	шестьдесят лет всё-таки ей исполняется где-то
myj welosiped den koshtyn om moshto yle	я не умела ездить на велосипеде
kushtat ala-mo	то ли пляшут
jalna onchychyn kok kolhozlan shelaltyn	сначала наша деревня делилась на два колхоза
nyl ij paralizowatlaltyn dyk chyla e-e	четыре года лежал парализованный и э-э…
i kostimyt dek wara mijen puren ulyna	и к косте мы приехали
muro-wlakshymat tozhe tu toshto-wlakym lijesh	песни тоже старинные можно
tuge koshtynna	так вот и ходили
posna kydezh yle	отдельная комната была
kastene to e-e   tolynna da erdene	вечером э-э приехали и утром
wyboryshket kajet	на выборы пойдёшь
malen koltenam	уснула
no tunam   udyr-kachyzhat shuko lijynyt chaj	но тогда и молодёжи много было
pokazhu jejo drugim ludam	покажу её другим людям
ploka slabyj imnym puenut	плохую слабую лошадь дали
tynalym	и начала
onchychshat lijyn ogyl tygajzhe	и раньше не было такого
sokyr petyr den watyzh gaj wel koshtyda manesh	ходите как слепой пётр и его жена говорит
tumna shortesh-shortesh da ik igyzhym kudalta	сова плачет-плачет и одного совёнка бросает
ok wolo i wso	не снижается и всё
awam kolhoznitsa lijyn	мама колхозницей была
rabotajem kolhozyshto	работаю в колхозе
da wudyshke shuysht	и закинули в воду
wara tushto sosha uke yle ulo yle kermych gyna	там не было шоссе была кирпичная дорога
wich keche shogysh	пять дней она отдыхала
lektym	вышла
wot tyj kyzytat ojlyshych	вот и ты сейчас говорил
lozhashym	муку
tyj ojlenat yle	ты рассказывала
uke-uke ny nygo predlagatlen ogytyl	нет-нет никто не предлагал
miklaj holodilnikym mogaj godyshto nalynna perwyjym	николай холодильник в каком году покупали первый
myj nygush kajydeak kodym	я никуда не уехала осталась
stoletije jescho otmechali	столетие ещё отмечали
wot te tygaj anekdot	вот такой анекдот
chomam yshtysh	ожеребилась
wara ana imnet kolen ana imnet kolen manyt	потом анна лошадь умерла анна лошадь умерла говорят
nylytyn ulyt yle wizyt marijet myjyn wizymshe wizyt wele	четверо было их пятеро муж-то пятый пять только…
wara tyshke medpunktyshket tolynyt da	потом в медпункт приезжали 
umbalym shinchalym	сметану соль
a pidashyzhe	а вязать…
a kindylanzhe mogaj cheret yle	а за хлебом какая очередь была…
mom   ko kombym pokten woltem tunam wet kombym pesh orolyman yle kazhne portan kombym ashnat yle	это   за гусями шла тогда ведь гусей надо было сторожить в каждом доме держали гусей
tene ynde sheshke wel wuden koshtesh	нынче уже только сноха водит
ala-molan ogyt yshte	в токтайбеляке почему-то нет
aj tunamak chygan chodyra da mo da manyt tyshtet	ай ещё тогда прозвали цыганский лес
manynut	сказали
posobijym puenyt kolymongyzho	пособие дали после его смерти
uke it yshtykte manynut molodoj udyr-shamych ulyt yle olashte	нет не делай говорили молодые девчонки в городе
pomyzhaltam adakat opat tantse	просыпаюсь опять танец
kajem kombajnorlan tunemam da	пойду выучусь на комбайнёра и
tyjat ushemnur pawyl lijat	и ты будешь ушемнур павел
tudo uzhash puren	приходил звать
mo   nabirajetsa mo ucheniki mo li kuze	набираются ученики что ли…
tyjzhe kushto ulat	а ты-то где
myj mondyshym jora ynde marla kutyrem	я забыла ладно сейчас по-марийски буду говорить
da salmaginde memnan ere yle	да салмагинде у нас всегда было
dojarkylan yshtenam	дояркой работала
rudikmytyn	у рудика и его семьи
muro tewe muryktat	спой если просят
tide peledyshym nalat	этот цветок если возьмёшь
tuwyrem joshkar tashman yle i showyrem jash joshkar tashman	платье моё с красной тесьмой было и шовыр с красной тесьмой
mo natalja aleksejewnazhe uke ynde	ну что натальи алексеевны нет теперь
tudetym wara ere er-kas pozhalynna konuket den ere er-kas	потом это вдували с конюхом утром и вечером утром и вечером
kural kertyn omyl	не могла пахать
tyj tunalynat  	ты начала  
wara sibiryshkyzhe tudym ulana memnan shemjermuchash udyrak	потом в сибирь её улана из нашей деревни шемермучаш девушка
kindym pogen nalash polsha	помогает собирать хлеб
bashkir mogyryshto ila	в башкирии живёт
horosho	хорошо
tozhe a skolko zhe chelowek bylo detej	тоже а сколько же человек было детей
roditeli tozhe	родители тоже
tidyn nergen jocha-wlakna legendym pogat toshto jen-wlak kalaskalen kodenyt	об этом наши дети собирают легенды от старых людей
tak	так
rywyzh	лиса
pochinga jywrajsola gych wele tolyn da ere jywraj jywan	приехал из йыврайсолы и навсегда остался йыврай иван
a molo were chot cherkym yshtat	а в других местах строят церкви
jora tidyzhe neobazatelno	ладно это необязательно
puja ulo	есть пруд
no majam tunyktenam majam najukyn ok	но маю научил маю у наюк
shuran jolash den koshtynam	в засранных штанах и ходила
tide babushkin sad gala	бабушкин сад кажется
myjyn awamat tygajak	и моя мама так же
kandashyn rabotajena	ввосьмером работаем
saj matematik nichego ulam yle	хорошим математиком была ничего была
tudlanak wara awam silom marlan puysh pawyllan	поэтому мама и выдала насильно меня замуж за павла
wara myj	потом я
jashtrekyshke	в яштрек
i tyshechynzhe rodysh   rodo lijyn i tushechynzhe achan rodyzho lijyn wot palymetlan	и с этой стороны был родственником и с той стороны был роднёй отца вот а за знакомого
it shushkyn shinche	не жри
mom   pensijym kychalyn ogyl tudlan	это… пенсию не искали ей
shoshym	весной
kum wrach	три врача
kaja-kaja da zoja tol manesh	идёт-идёт и зоя иди кричит
i ala-mo tygaj shud	и что-то такой  
toroschin lew maksimowich	торощин лев максимович
pogynat	собираются
lenin dene ik ijash ulyna manesh yle	с лениным мы одного года говорил
kyzyt em uke medpunktyshto manyt	сейчас лекарств нет в медпункте говорят
shyzhym	осенью
onchen orat yle	диву даёшься
shinchazh den kuze dawno mo tozhe tolashet	с глазами-то… как… давно ли тоже мучаешься
jen dene da mo wele ilen koshtyn	и они жили у чужих
bolshe nimam ogesh kul	больше ничего не надо
lugenyt i er marte tudo shinchen	перемешивали и до утра оно стояло
da tude tudetym tolynyt awazh den koktyn	и приехали вдвоём с мамой
onchychynzho shke sokyr lijynam yle	сначала-то я ослепла
detaslyshte akam yshta yle	там работала моя сестра
wot shonena prawda	вот думаем правда
oloryshko mijenam zra chot kugu jal	в олоры приехала очень большая деревня
shochynam tuzhem indesh shudo kumlo wizymshe ijyshte	родилась в тысяча девятьсот тридцать пятом году
tu pesh joso zhap yle tozhe tunemme zhap	то очень трудное время было тоже время учёбы
kochsa kochsa	ешьте ешьте
chaj-to nado	чай-то надо
no perwyjzhe sajyn ilen ulyna	но сначала хорошо жили
wot uzhesh pura magazinyshke	вот зовёт входит в магазин
aj kuze ogyl	ай как нет…
kuze ilysh umbakyzhe shujnen	как жизнь продолжалась
eshe moetym ojlen onal-ys oncho kuze myj kochamet dene jomyn koshtynna	ещё об этом не рассказали смотри как мы с дедушкой потерялись
da turlym kalaskalysh	и разное рассказывала
uke	нет
myjzhe kuze wara malen kodynam	а я-то как уснула
tide kechyn yshtyme da tide weryshte	провели в этот день и на этом месте
shtoby tide moet sh ynzhe shalane manyn	чтобы это   не рассыпалось
ere uda	всегда сеет
latkud jen ulo	шестнадцать человек
puchymysh gajrak lijesh	получается вроде каши
i jol oshkyl ok kert	и ноги не ходят
rywyzh wujzhym saka da	лиса голову повесив
ruj mezhash shumesh kosht	до руя
rajon	район
a detskij sadshe jocham koshtykten ogytyl myjyn godym	а детский сад детей не водили при мне
tide lijyn	это было
tyjzhe sharnet	ты-то помнишь
koktyn ogyl dazhe kumytyn manash lijesh	не двое а даже трое можно сказать
u nas swo eto nowinka s togda sami tkali wed	у нас новинка тогда сами ткали ведь
pasham yshtenat medpunktyshto	работала в медпункте
tyge ojlenyt yle	так говорили
u tuwyr joshkar tashman	новое платье с красной лентой
aj terzhym kodenna mo jolyn tolynna gala	ай сани-то оставили пешком пришли
wara eshe shemjermuchashkat mijenna	потом ещё в шемермучаш ходили
wolenat kochkam tum-tum ruenat kochkam tum-tum	слезу съем тум-тум срублю съем
adak pogynena udyr-shamychet	мы девушки собираемся
tugezhe	точно
na nawerno udobrenij	наверное удобрение
tide shkolyshto myje latwich ij utla pasham yshtem	в этой школе я работаю более пятнадцати лет
kawashte ik pyl lapchykat uke	на небе ни облачка 
sorykan	сорыкан
ugu obazatelno	угу обязательно
mochashkyzhe puren shuktena kandash pele marte	успеем же помыться до восьми тридцати
wot kurt kurtno gaj chonan ulam	вот у меня железное сердце
pasushtetak dokan ulmem gaj chuchyn	мне показалось что нахожусь на поле
wara iktazh	потом наверное
paporotnik peledaltesh ijlan ik gana	папоротник цветёт один раз в году
yrykten	подогрела
a-a tudo ilen	а-а он жив остался
mo jo jochazhe ulo	что дети есть
jumo ogyl	не пила
kud shochshym yshtenna	шестерых родили
kush nyngajenut	куда увезли
mo tatarskij dewichij yle	татарский девичий был
mylam murym muren	мне песню поёт
wara tolyn da	вернулся
malenkim rebonkom	маленьким ребёнком
sho lewyrak-shokshyrak mestashke shyndet dyk	если поставишь в тёплое место
nawerno	наверное
